VOTERID,PIN_HASH,LASTNAME,FIRSTNAME,MIDDLENAME,SUFFIX,ADDRESS_ID,STATUS_ID,PARTY_ID,PRECINCT,WARD,SMD
317432400,16C64FF9795AA9E9,Leannon,Salma,"","",4334,1,2,52,4,SMD 03-ANC 3G
317455984,16C6BEDDF229EB3E,D'Amore,Kamryn,"","",4335,1,2,52,4,SMD 03-ANC 3G
122041329,156085C057832AB1,Lebsack,Pauline,"","",4336,1,2,52,4,SMD 03-ANC 3G
122049573,1560E4646F5BAEDA,Schuppe,Charlie,"","",4337,1,2,52,4,SMD 03-ANC 3G
122063668,15618631A323A7A9,Abbott,Yessenia,"","",4338,1,2,52,4,SMD 03-ANC 3G
826132222,184720C9462C62AD,Rau,Mikayla,"","",4339,1,2,52,4,SMD 03-ANC 3G
133849118,64B2670A8DBC0BE3,Wiza,Litzy,"","",4340,1,2,52,4,SMD 03-ANC 3G
319027483,16E39C04F15FE84D,Waters,Mossie,"","",4341,1,2,52,4,SMD 03-ANC 3G
760386986,533E95131FEA0D40,Murray,Dominique,"","",4342,1,2,52,4,SMD 03-ANC 3G
760458573,534096B0B20423AE,Effertz,Katheryn,"","",4343,1,2,52,4,SMD 03-ANC 3G
760519226,534249D97D1D8849,Ziemann,Gregoria,"","",4344,1,2,52,4,SMD 03-ANC 3G
319131384,16E5848F0EB91176,Nienow,Cierra,"","",4345,1,2,52,4,SMD 03-ANC 3G
133915981,64BF47AA6CBBD915,Beier,Earl,"","",4346,1,2,52,4,SMD 03-ANC 3G
319189950,16E697EF675D79DE,Lowe,Mohammed,"","",4347,1,2,52,4,SMD 03-ANC 3G
319216548,16E714FFE40427BC,Koelpin,Liana,"","",4348,1,2,52,4,SMD 03-ANC 3G
514904920,5E92B6879B7393CF,Kris,Forrest,"","",4349,1,2,52,4,SMD 03-ANC 3G
320681764,1701FE699216966E,Kautzer,Salma,"","",4350,1,2,52,4,SMD 03-ANC 3G
473886288,1443F041E76BD22F,Armstrong,Madisyn,"","",4351,1,2,52,4,SMD 03-ANC 3G
134576098,653E69F2399EDA9F,Morar,Kody,"","",4352,1,2,52,4,SMD 03-ANC 3G
517355450,5F05EFB633B6CE1D,Wiza,Marilie,"","",4353,1,2,52,4,SMD 03-ANC 3G
764526327,53B2976431EF113A,Turcotte,Madonna,"","",4354,1,2,52,4,SMD 03-ANC 3G
320817691,17047D88D3227626,Jewess,Torrey,"","",4355,1,2,52,4,SMD 03-ANC 3G
134621912,65473CBB9BEEE27B,Beier,Mona,"","",4356,1,2,52,4,SMD 03-ANC 3G
320868423,17056C140A50A2A2,Stark,Lysanne,"","",4357,1,2,52,4,SMD 03-ANC 3G
834787596,18883E6DC4DAF6F1,Moore,Elise,"","",4358,1,2,52,4,SMD 03-ANC 3G
198969745,59389B4E8FD012BE,O'Reilly,Derick,"","",4359,1,2,52,4,SMD 03-ANC 3G
476325195,145EA387B3AFC5F5,Wuckert,Johnathon,"","",4360,1,2,52,4,SMD 03-ANC 3G
838657379,18A55B5C1A34D7CB,Brakus,Alex,"","",4361,1,2,52,4,SMD 03-ANC 3G
322411758,1721C4CD7C53F475,Jenkins,Lilla,"","",4362,1,2,52,4,SMD 03-ANC 3G
838807389,18A67C450FC89C10,Lehner,Ines,"","",4363,1,2,52,4,SMD 03-ANC 3G
218233111,1A44D3B2A9D8CF8C,Feil,Rose,"","",4364,1,2,52,4,SMD 03-ANC 3G
768588141,54246D7A450FDCF8,Goodwin,Isabelle,"","",4365,1,2,52,4,SMD 03-ANC 3G
322523537,1723D26215653A58,Crist,Terrell,"","",4366,1,2,52,4,SMD 03-ANC 3G
218283586,1A4661E01D97D91F,Funk,Cale,"","",4367,1,2,52,4,SMD 03-ANC 3G
839161948,18A9271FE9CD78FD,Jacobi,Kris,"","",4368,1,2,52,4,SMD 03-ANC 3G
200013873,59B07777D32868EB,Brakus,Pearlie,"","",4369,1,2,52,4,SMD 03-ANC 3G
324031663,173F858F4A4CFA3E,Morar,Ambrose,"","",4370,1,2,52,4,SMD 03-ANC 3G
200922958,5A18D30D52C3BE2C,Dickens,Yvette,"","",4371,1,2,52,4,SMD 03-ANC 3G
200933204,5A1A00297AA82BA8,Cummings,Alice,"","",4372,1,2,52,4,SMD 03-ANC 3G
522768441,6004743884DBA3F2,Yundt,Isaiah,"","",4373,1,2,52,4,SMD 03-ANC 3G
570672743,1C22E7152D5DA564,Rau,Ila,"","",4374,1,2,52,4,SMD 03-ANC 3G
479000142,147BEC544FF57034,Okuneva,Annabelle,"","",4375,1,2,52,4,SMD 03-ANC 3G
324203713,1742AE889CCA5C16,O'Kon,Winifred,"","",4376,1,2,52,4,SMD 03-ANC 3G
479091717,147CECF9C2359FD8,Nikolaus,Shanelle,"","",4377,1,2,52,4,SMD 03-ANC 3G
124641045,15D519083F09BEAF,Konopelski,Anya,"","",4378,1,2,52,4,SMD 03-ANC 3G
124651632,15D59290199B70CB,Klein,Bridgette,"","",4379,1,2,52,4,SMD 03-ANC 3G
220427113,1A886F51F3752D57,Purdy,Ana,"","",4380,1,2,52,4,SMD 03-ANC 3G
525390853,607FC25CC26DB83F,Bradtke,Lera,"","",4381,1,2,52,4,SMD 03-ANC 3G
481363263,1495CB3402764EB0,Langworth,Earline,"","",4382,1,2,52,4,SMD 03-ANC 3G
776462331,55011C04E13A3230,Reichert,Johanna,"","",4383,1,2,52,4,SMD 03-ANC 3G
298493744,4FC7C5548B3A6EAE,Macejkovic,Bradley,"","",4384,1,2,52,4,SMD 03-ANC 3G
525560029,6087B6BC61FF8F52,Kutch,Dortha,"","",4385,1,2,52,4,SMD 03-ANC 3G
776649457,55065A953BCF1B7D,Anderson,Darrell,"","",4386,1,2,52,4,SMD 03-ANC 3G
136745069,66E0246F259814C4,Emard,Elda,"","",4387,1,2,52,4,SMD 03-ANC 3G
185130584,13541ADC87B30245,Vandervort,Nickolas,"","",4388,1,2,52,4,SMD 03-ANC 3G
136767059,66E460A7197F8626,Wolf,Alice,"","",4389,1,2,52,4,SMD 03-ANC 3G
528051505,60FCDCCA9D29776A,Turner,Giles,"","",4390,1,2,52,4,SMD 03-ANC 3G
203000835,5B075A64E569F255,Ledner,Katrine,"","",4391,1,2,52,4,SMD 03-ANC 3G
851843533,19088EF815929D44,Bruen,Marge,"","",4392,1,2,52,4,SMD 03-ANC 3G
203031751,5B0AE6EEA35228B4,Jacobi,Alessia,"","",4393,1,2,52,4,SMD 03-ANC 3G
528233903,610570550A03D293,Beier,Rebeca,"","",4394,1,2,52,4,SMD 03-ANC 3G
327529620,177FC4E03D052931,Nader,Lysanne,"","",4395,1,2,52,4,SMD 03-ANC 3G
528309360,6108FC9B57E622EF,Frami,Alvena,"","",4396,1,2,52,4,SMD 03-ANC 3G
327582762,1780BEBF2338DD10,Jacobi,Jerrod,"","",4397,1,2,52,4,SMD 03-ANC 3G
780777653,557A0CF00048382F,Parker,Bernadine,"","",4398,1,2,52,4,SMD 03-ANC 3G
780864112,557C793F414FD155,Gleichner,Willis,"","",4399,1,2,52,4,SMD 03-ANC 3G
202824477,5F5E1BBDC32EFFED,Hoeger,Kristy,"","",5000,1,2,69,5,SMD 11-ANC 5A
169845464,C2F91890F562A4D4,Reynolds,Darwin,"","",5001,1,2,69,5,SMD 11-ANC 5A
109317078,1325F2836BFFDC55,Reynolds,Jonathan,"","",5002,1,2,69,5,SMD 11-ANC 5A
163064562,7AAD17A45E0623EF,Cronin,Juana,"","",5003,1,2,69,5,SMD 11-ANC 5A
327608055,276F33DE9871BDAE,Huel,Eloisa,"","",5004,1,2,69,5,SMD 11-ANC 5A
596267268,2AC7B3390A9F7F76,Powlowski,Jakob,"","",5005,1,2,69,5,SMD 11-ANC 5A
714162003,333D159AE5A0AFA5,Collins,Rodrigo,"","",5006,1,2,69,5,SMD 11-ANC 5A
335614929,FC7D158DEF01A38F,Bailey,Gregg,"","",5007,1,2,69,5,SMD 11-ANC 5A
147350115,10EA3B0FB743AE94,Braun,Marilyne,"","",5008,1,2,69,5,SMD 11-ANC 5A
425635128,140365810A621407,Crona,Kenyon,"","",5009,1,2,69,5,SMD 11-ANC 5A
105121455,78AC6B5329A7B197,Goyette,Callie,"","",5010,1,2,69,5,SMD 11-ANC 5A
411372954,734A8FE1E84C9DAC,Reichert,Kaitlyn,"","",5011,1,2,69,5,SMD 11-ANC 5A
282344792,84C204A4FA016898,Frami,Easter,"","",5012,1,2,69,5,SMD 11-ANC 5A
423350084,76A5E10505F58633,Considine,Bettye,"","",5013,1,2,69,5,SMD 11-ANC 5A
180295269,211D715ED4F99369,Ryan,Abigayle,"","",5014,1,2,69,5,SMD 11-ANC 5A
183844063,21C44E6B9A1CD6E0,Barrows,Tracy,"","",5015,1,2,69,5,SMD 11-ANC 5A
442807814,7C19E714023DC4F2,Daniel,Catharine,"","",5016,1,2,69,5,SMD 11-ANC 5A
117144055,86798B38F9FDEA61,Shanahan,Maeve,"","",5017,1,2,69,5,SMD 11-ANC 5A
191699204,2335A73C9F728A7E,Sanford,Nikko,"","",5018,1,2,69,5,SMD 11-ANC 5A
312654335,9302658B3EBF98B6,Botsford,Art,"","",5019,1,2,69,5,SMD 11-ANC 5A
877960973,420CE9CD6BC12C92,Legros,Doug,"","",5020,1,2,69,5,SMD 11-ANC 5A
340538157,3E8C06F771BADF27,Reichert,Leda,"","",5021,1,2,69,5,SMD 11-ANC 5A
132062083,3B37FBD7A0B36DC1,Schoen,Sheridan,"","",5022,1,2,69,5,SMD 11-ANC 5A
557364122,106124410EA80B00,Weber,Clovis,"","",5023,1,2,69,5,SMD 11-ANC 5A
146262920,119B130043141EBF,Fay,Judson,"","",5024,1,2,69,5,SMD 11-ANC 5A
351116452,407D6A8EEF919021,Gutmann,Frank,"","",5025,1,2,69,5,SMD 11-ANC 5A
219233034,FBAACC5AB191807E,Wiegand,Albert,"","",5026,1,2,69,5,SMD 11-ANC 5A
527595056,39C25CE2DAC42D33,Cartwright,Robbie,"","",5027,1,2,69,5,SMD 11-ANC 5A
934087050,4645DCB998C1FAF2,Sauer,Bobby,"","",5028,1,2,69,5,SMD 11-ANC 5A
224326320,1018394A08A1196A,Upton,Crawford,"","",5029,1,2,69,5,SMD 11-ANC 5A
342218452,6974469D78E34DEE,Lowe,Kirk,"","",5030,1,2,69,5,SMD 11-ANC 5A
195251948,578DD30D26D43B52,McGlynn,Abigale,"","",5031,1,2,69,5,SMD 11-ANC 5A
316738057,16B98F2FEF06EF15,Flatley,Felipa,"","",5032,1,2,69,5,SMD 11-ANC 5A
513834877,5E60665CADD82F2D,Russel,Lamont,"","",5033,1,2,69,5,SMD 11-ANC 5A
320346043,16FBD3DB82D722E3,Marvin,Ottilie,"","",5034,1,2,69,5,SMD 11-ANC 5A
322106546,171C29B4256F93F3,Watsica,Russel,"","",5035,1,2,69,5,SMD 11-ANC 5A
200459124,59E3943386B4F3D1,Mosciski,Alycia,"","",5036,1,2,69,5,SMD 11-ANC 5A
325323477,17573FA398D62971,Harber,Micaela,"","",5037,1,2,69,5,SMD 11-ANC 5A
125743356,160686F1B4C4BB75,Lindgren,Quinten,"","",5038,1,2,69,5,SMD 11-ANC 5A
530084528,615C746B00D609C5,Legros,Lennie,"","",5039,1,2,69,5,SMD 11-ANC 5A
258817900,740ED6812D2A7DFF,Schiller,Eugene,"","",5040,1,2,69,5,SMD 11-ANC 5A
419097408,1E119A8C0087EF27,Feest,Domenick,"","",5041,1,2,69,5,SMD 11-ANC 5A
176586414,84D94E6856051B74,Harris,Gino,"","",5042,1,2,69,5,SMD 11-ANC 5A
386949302,676C25493499BE2B,Greenfelder,Alessia,"","",5043,1,2,69,5,SMD 11-ANC 5A
101187294,6EC6B855F16A8535,Halvorson,Tyrique,"","",5044,1,2,69,5,SMD 11-ANC 5A
687151114,7E35B0AB6749135C,Kuvalis,Lydia,"","",5045,1,2,69,5,SMD 11-ANC 5A
265042123,76D957FA705D9F44,Ankunding,Deven,"","",5046,1,2,69,5,SMD 11-ANC 5A
692593647,7F3598C841230230,Treutel,Marco,"","",5047,1,2,69,5,SMD 11-ANC 5A
431005667,1EEC52E89312D185,Stanton,Jarred,"","",5048,1,2,69,5,SMD 11-ANC 5A
166323912,1D2238E10EEB994D,Gorczany,Janessa,"","",5049,1,2,69,5,SMD 11-ANC 5A
841186156,9A80620D5D5B41F0,Maggio,Estell,"","",5050,1,2,69,5,SMD 11-ANC 5A
324422602,9179E369AFC159A9,Renner,Geoffrey,"","",5051,1,2,69,5,SMD 11-ANC 5A
924185301,2D90DBC422181826,West,Gay,"","",5052,1,2,69,5,SMD 11-ANC 5A
136985414,2841A31C5BD91598,Yost,Esteban,"","",5053,1,2,69,5,SMD 11-ANC 5A
852353983,9C8D7DE0747F8936,Fahey,Makenna,"","",5054,1,2,69,5,SMD 11-ANC 5A
854944988,9D0751F6F0985282,Padberg,Juwan,"","",5055,1,2,69,5,SMD 11-ANC 5A
857386420,9D7A1DA13869B3A4,Jacobi,Donnie,"","",5056,1,2,69,5,SMD 11-ANC 5A
860783039,9E19D2F3A3848381,Gutkowski,Tad,"","",5057,1,2,69,5,SMD 11-ANC 5A
139217983,28E998D70B73A86F,Erdman,Louie,"","",5058,1,2,69,5,SMD 11-ANC 5A
866114169,9F147E167E3A85BA,Cronin,Reilly,"","",5059,1,2,69,5,SMD 11-ANC 5A
262574444,C589FF9E1782EC7C,Mante,Kylee,"","",5060,1,2,69,5,SMD 11-ANC 5A
263229062,C60812CBDAA5F810,Farrell,Gay,"","",5061,1,2,69,5,SMD 11-ANC 5A
149981423,A431BF7086AACAA1,Gutkowski,Queenie,"","",5062,1,2,69,5,SMD 11-ANC 5A
101706161,BACE01DA2E82F05B,Windler,Brown,"","",5063,1,2,69,5,SMD 11-ANC 5A
632223844,2D5C1E3B73F21EA4,Lakin,Adolphus,"","",5064,1,2,69,5,SMD 11-ANC 5A
937116674,281338509C38ED91,Satterfield,Leonel,"","",5065,1,2,69,5,SMD 11-ANC 5A
165344706,309727348973C2DC,Mante,Althea,"","",5066,1,2,69,5,SMD 11-ANC 5A
165843600,30BCAF9170A83528,Larkin,Javon,"","",5067,1,2,69,5,SMD 11-ANC 5A
152277917,A6B55CC36C2DC969,Labadie,Alexandro,"","",5068,1,2,69,5,SMD 11-ANC 5A
397369195,B22FBF1C4410B776,Bergstrom,Lilly,"","",5069,1,2,69,5,SMD 11-ANC 5A
117694882,D82BDE1F7BF4BB61,Walter,Eloisa,"","",5070,1,2,69,5,SMD 11-ANC 5A
190302747,37ECC9972D83A8E3,Auer,Johnnie,"","",5071,1,2,69,5,SMD 11-ANC 5A
496146441,3BB8B14EC6F63BFC,King,Gregg,"","",5072,1,2,69,5,SMD 11-ANC 5A
175096936,BFB09D1D20055BBC,Schmidt,Christine,"","",5073,1,2,69,5,SMD 11-ANC 5A
309050672,E880FE9439C0757C,Bins,Jazmin,"","",5074,1,2,69,5,SMD 11-ANC 5A
283797628,31B5ECFF7DF79494,Balistreri,Layla,"","",5075,1,2,69,5,SMD 11-ANC 5A
739993098,351786D3AB525C38,Mueller,Malika,"","",5076,1,2,69,5,SMD 11-ANC 5A
192860152,38AD2F6C9A1DD6AA,Streich,Arlo,"","",5077,1,2,69,5,SMD 11-ANC 5A
193360618,38D2D60E6A24E0C9,Senger,Judah,"","",5078,1,2,69,5,SMD 11-ANC 5A
120114425,DC9D8812E5EF2210,Turner,Alford,"","",5079,1,2,69,5,SMD 11-ANC 5A
516917136,E7CB2D57F7EDF2FF,Greenholt,Cathy,"","",5080,1,2,69,5,SMD 11-ANC 5A
835686824,3BF52490E32E7E85,Harber,Madyson,"","",5081,1,2,69,5,SMD 11-ANC 5A
217794800,40010F4865FD9DF6,Tillman,Gage,"","",5082,1,2,69,5,SMD 11-ANC 5A
135317653,F88A0E01C8790EDB,Fadel,Jonatan,"","",5083,1,2,69,5,SMD 11-ANC 5A
135627309,F91BA796CB2E4BB2,Price,Sigmund,"","",5084,1,2,69,5,SMD 11-ANC 5A
323759801,38B5E43EF7F1D0F6,Lubowitz,Greyson,"","",5085,1,2,69,5,SMD 11-ANC 5A
354224629,10A7D2EA317176A2,Howe,Ransom,"","",5086,1,2,69,5,SMD 11-ANC 5A
325089309,38F1824267582C14,Kautzer,Kasandra,"","",5087,1,2,69,5,SMD 11-ANC 5A
847384570,3CCBFF19DDD40DB0,Pfeffer,Kailyn,"","",5088,1,2,69,5,SMD 11-ANC 5A
526572287,EC1F88B8295BFE93,Abbott,Theresia,"","",5089,1,2,69,5,SMD 11-ANC 5A
938023564,434CC59A9E7BF089,Langosh,Juston,"","",5090,1,2,69,5,SMD 11-ANC 5A
223936361,F5285602D650686E,Prohaska,Geovanny,"","",5091,1,2,69,5,SMD 11-ANC 5A
941778725,4391BE48EBC33E0A,Strosin,Yazmin,"","",5092,1,2,69,5,SMD 11-ANC 5A
943294926,43AD976E2F40F0CB,Kohler,Sabryna,"","",5093,1,2,69,5,SMD 11-ANC 5A
152390345,117E598A4409EC12,Brakus,Murphy,"","",5094,1,2,69,5,SMD 11-ANC 5A
152664631,11866908C60AC9EE,Kemmer,Nicola,"","",5095,1,2,69,5,SMD 11-ANC 5A
587664145,107848917EBB5E75,Kassulke,Aditya,"","",5096,1,2,69,5,SMD 11-ANC 5A
103671478,13F766057AC623DE,Kris,Jett,"","",5097,1,2,69,5,SMD 11-ANC 5A
247452983,48B84B19538C6260,Jacobson,Art,"","",5098,1,2,69,5,SMD 11-ANC 5A
399821043,12CCABB6062A274E,Koch,Alvina,"","",5099,1,2,69,5,SMD 11-ANC 5A
400185332,7027E3B4986EFCBA,Reinger,Godfrey,"","",5100,1,2,69,5,SMD 11-ANC 5A
167958067,1ED959B1AE30F427,White,Hollis,"","",5101,1,2,69,5,SMD 11-ANC 5A
954232946,19812073FDF29961,McLaughlin,Carmela,"","",5102,1,2,69,5,SMD 11-ANC 5A
271057925,7F736935EC9631CA,Berge,Willa,"","",5103,1,2,69,5,SMD 11-ANC 5A
400611381,704674FEF7AAB1D9,Zboncak,Malinda,"","",5104,1,2,69,5,SMD 11-ANC 5A
104240468,77A9853C12AAE391,Dach,Danielle,"","",5105,1,2,69,5,SMD 11-ANC 5A
168171472,1EE362788E7C1406,Reichel,Alia,"","",5106,1,2,69,5,SMD 11-ANC 5A
646664922,1CFF5968D279DB19,Miller,Richard,"","",5107,1,2,69,5,SMD 11-ANC 5A
646813504,1D010E0CF070A2AA,Hartmann,Kaela,"","",5108,1,2,69,5,SMD 11-ANC 5A
104348421,77C93EB7C1842DCD,Little,Clovis,"","",5109,1,2,69,5,SMD 11-ANC 5A
655884651,1D692FC17E0DA3B1,Herzog,Malcolm,"","",5110,1,2,69,5,SMD 11-ANC 5A
170663722,1F5891D45FAB6821,Dicki,Eldred,"","",5111,1,2,69,5,SMD 11-ANC 5A
105844284,7980D6F7B0EC92DB,Nicolas,Roger,"","",5112,1,2,69,5,SMD 11-ANC 5A
656356553,1D6E9A8CFACFF6DA,Jacobi,Arnoldo,"","",5113,1,2,69,5,SMD 11-ANC 5A
275484428,81883B5F24C382DA,Walsh,Micah,"","",5114,1,2,69,5,SMD 11-ANC 5A
143392930,16D8040BE0A7ED8E,Pfannerstill,Stephania,"","",5115,1,2,69,5,SMD 11-ANC 5A
656889854,1D74B9C837134458,Schinner,Logan,"","",5116,1,2,69,5,SMD 11-ANC 5A
444650616,2173A8CD0CDB2EB9,Zboncak,Bo,"","",5117,1,2,69,5,SMD 11-ANC 5A
444802284,21769494CB308F25,Rice,Wanda,"","",5118,1,2,69,5,SMD 11-ANC 5A
252710445,1BAA7487ADDB7C23,Ankunding,Trycia,"","",5119,1,2,69,5,SMD 11-ANC 5A
173327251,1FD5CEE7466A53C2,Hand,Durward,"","",5120,1,2,69,5,SMD 11-ANC 5A
666453206,1DE281F2FB2B412C,Stracke,Jaiden,"","",5121,1,2,69,5,SMD 11-ANC 5A
173424232,1FDA5E44584178BE,Kunde,Raegan,"","",5122,1,2,69,5,SMD 11-ANC 5A
666810643,1DE69C5CD2496D62,Sporer,Rasheed,"","",5123,1,2,69,5,SMD 11-ANC 5A
256390708,1C11991DFEDB5BEB,Jakubowski,Vance,"","",5124,1,2,69,5,SMD 11-ANC 5A
279928969,839F395D75EF87C7,Mertz,Sammy,"","",5125,1,2,69,5,SMD 11-ANC 5A
256505442,1C14D04B8159057D,Hermiston,Howard,"","",5126,1,2,69,5,SMD 11-ANC 5A
256569873,1C169E9057E328E3,Tremblay,Hillary,"","",5127,1,2,69,5,SMD 11-ANC 5A
256628311,1C1841D6EAE085E0,Macejkovic,Brett,"","",5128,1,2,69,5,SMD 11-ANC 5A
667780207,1DF1BDA76043722F,Doyle,Delphine,"","",5129,1,2,69,5,SMD 11-ANC 5A
283923955,85801A5F88A8C6C0,Waters,Amya,"","",5130,1,2,69,5,SMD 11-ANC 5A
161315813,6E607343C6A28FD9,Kertzmann,Kameron,"","",5131,1,2,69,5,SMD 11-ANC 5A
419762271,75A47749C17F9D91,Stroman,Lorenzo,"","",5132,1,2,69,5,SMD 11-ANC 5A
109226420,7D62C28D3D25A9A2,Shields,Loren,"","",5133,1,2,69,5,SMD 11-ANC 5A
677341420,1E5F7F88A50FED8C,Windler,Adonis,"","",5134,1,2,69,5,SMD 11-ANC 5A
109276546,7D717DA13E5510BD,Kemmer,Camren,"","",5135,1,2,69,5,SMD 11-ANC 5A
677706842,1E63B16954DD5166,Eichmann,Lance,"","",5136,1,2,69,5,SMD 11-ANC 5A
420264270,75C87B91381C2156,Schneider,April,"","",5137,1,2,69,5,SMD 11-ANC 5A
420388098,75D15DED04382F65,Heller,Marianna,"","",5138,1,2,69,5,SMD 11-ANC 5A
109391846,7D935FD93D81CD60,Nienow,Santos,"","",5139,1,2,69,5,SMD 11-ANC 5A
178745607,20D493FCD2FA44BF,Grady,Hollie,"","",5140,1,2,69,5,SMD 11-ANC 5A
110847509,7F3F27C38FF65D75,Fisher,Daphne,"","",5141,1,2,69,5,SMD 11-ANC 5A
465218878,22FFCA2865015E6F,Klein,Dock,"","",5142,1,2,69,5,SMD 11-ANC 5A
465347336,23024381F3F297D1,Sipes,Lulu,"","",5143,1,2,69,5,SMD 11-ANC 5A
687799123,1ED78BF5B1226745,Kessler,Shayne,"","",5144,1,2,69,5,SMD 11-ANC 5A
178961833,20DEBEB5CC2FBF98,Schoen,Elvie,"","",5145,1,2,69,5,SMD 11-ANC 5A
288722130,87C1A9901A1713FB,Huels,Hulda,"","",5146,1,2,69,5,SMD 11-ANC 5A
179052575,20E302FAB1735DAA,Hirthe,Jacky,"","",5147,1,2,69,5,SMD 11-ANC 5A
391039294,198439A458DE49CE,Swaniawski,Josephine,"","",5148,1,2,69,5,SMD 11-ANC 5A
288945847,87DC97590E3550CF,Koss,Sophie,"","",5149,1,2,69,5,SMD 11-ANC 5A
697536912,1F4754BFC18F6CC9,Legros,Stewart,"","",5150,1,2,69,5,SMD 11-ANC 5A
268184917,1D5C246B37C45520,Gleichner,Garret,"","",5151,1,2,69,5,SMD 11-ANC 5A
181536420,2157CD2E442ADDC3,Feest,Bessie,"","",5152,1,2,69,5,SMD 11-ANC 5A
697999737,1F4CA4DE92E56F33,Corkery,Dorcas,"","",5153,1,2,69,5,SMD 11-ANC 5A
698186136,1F4EC8A59BC4E64C,Waters,Kennedy,"","",5154,1,2,69,5,SMD 11-ANC 5A
103191511,1B94A65391CAD155,Cartwright,Larissa,"","",5155,1,2,69,5,SMD 11-ANC 5A
103214741,1B963D3D9306B6A1,Satterfield,Heaven,"","",5156,1,2,69,5,SMD 11-ANC 5A
112690126,815CA6DB3A50E188,Sipes,Garrett,"","",5157,1,2,69,5,SMD 11-ANC 5A
433300044,796FC0EB141D8055,Legros,Patience,"","",5158,1,2,69,5,SMD 11-ANC 5A
112750890,816E8232878503F6,Bednar,Virgil,"","",5159,1,2,69,5,SMD 11-ANC 5A
124638250,2668396B902B93D8,Feil,Tod,"","",5160,1,2,69,5,SMD 11-ANC 5A
272188488,1DCC58A2A9DD9B94,Pfannerstill,Iva,"","",5161,1,2,69,5,SMD 11-ANC 5A
114231095,832180736E4D2A9E,Parker,Austen,"","",5162,1,2,69,5,SMD 11-ANC 5A
114258051,83296C7231163F76,Cormier,Adell,"","",5163,1,2,69,5,SMD 11-ANC 5A
272383120,1DD1CD0B87C39AE3,Greenholt,Junius,"","",5164,1,2,69,5,SMD 11-ANC 5A
439436198,7B280043C61CC4BE,Leuschke,Mathew,"","",5165,1,2,69,5,SMD 11-ANC 5A
114341568,8341F786178D7F0B,Stokes,Freeda,"","",5166,1,2,69,5,SMD 11-ANC 5A
709079635,1FCBD5C3EF74ACDF,Kshlerin,Devon,"","",5167,1,2,69,5,SMD 11-ANC 5A
709245108,1FCDBC0B98113536,Pagac,Clifford,"","",5168,1,2,69,5,SMD 11-ANC 5A
709453303,1FD01FE046EBA882,Leannon,Reilly,"","",5169,1,2,69,5,SMD 11-ANC 5A
106140829,1C5E7344C240B9DC,Stiedemann,Emmalee,"","",5170,1,2,69,5,SMD 11-ANC 5A
186908498,22546535ED95D7D4,Price,Brandy,"","",5171,1,2,69,5,SMD 11-ANC 5A
718670836,2039EFC594863A88,Osinski,Libbie,"","",5172,1,2,69,5,SMD 11-ANC 5A
301608537,8DD0CE9C6F2AD19B,Ward,Dustin,"","",5173,1,2,69,5,SMD 11-ANC 5A
115965717,851F42E7B4AA8D05,Littel,Edwina,"","",5174,1,2,69,5,SMD 11-ANC 5A
115991031,8526B35D02382B36,Hand,Abbigail,"","",5175,1,2,69,5,SMD 11-ANC 5A
171439993,754DD331964C32C6,Rodriguez,Marjory,"","",5176,1,2,69,5,SMD 11-ANC 5A
719480954,20433C7E9A05BEA9,Hegmann,Athena,"","",5177,1,2,69,5,SMD 11-ANC 5A
276648378,1E4956C57FDF50EB,Runolfsson,Petra,"","",5178,1,2,69,5,SMD 11-ANC 5A
302041050,8E04DE76DD613091,Fadel,Maude,"","",5179,1,2,69,5,SMD 11-ANC 5A
305762302,8FC4CC649DADB742,Pouros,Brad,"","",5180,1,2,69,5,SMD 11-ANC 5A
117564637,86F52449FCA28378,Glover,Helene,"","",5181,1,2,69,5,SMD 11-ANC 5A
305911221,8FD6B94B69C09FF5,Douglas,Ivy,"","",5182,1,2,69,5,SMD 11-ANC 5A
189712183,22D839569727F5F4,Ullrich,Nyah,"","",5183,1,2,69,5,SMD 11-ANC 5A
729394010,20B50858AE856FC8,Williamson,Don,"","",5184,1,2,69,5,SMD 11-ANC 5A
452324639,7EC4B387FC10DA96,Cole,Bartholome,"","",5185,1,2,69,5,SMD 11-ANC 5A
107830033,1CD207C235FFA6AD,Breitenberg,Kailee,"","",5186,1,2,69,5,SMD 11-ANC 5A
173954945,770659899256DE97,Ondricka,Demarcus,"","",5187,1,2,69,5,SMD 11-ANC 5A
117756339,872D7A620968842B,Schmeler,Mary,"","",5188,1,2,69,5,SMD 11-ANC 5A
730230583,20BEA2D0AC84EE03,Ernser,Clement,"","",5189,1,2,69,5,SMD 11-ANC 5A
500230963,25A219119B230017,Moore,Nico,"","",5190,1,2,69,5,SMD 11-ANC 5A
458380208,80772AC716747342,Parker,Marietta,"","",5191,1,2,69,5,SMD 11-ANC 5A
739461189,21289920DEABA181,Jacobs,Bernard,"","",5192,1,2,69,5,SMD 11-ANC 5A
119298475,88F2ABCF4D127C12,Feest,Jacinto,"","",5193,1,2,69,5,SMD 11-ANC 5A
458692523,808D9318FAA8362A,Schaden,Mckayla,"","",5194,1,2,69,5,SMD 11-ANC 5A
119356126,89039CFE1AC4A69E,Hermann,Ralph,"","",5195,1,2,69,5,SMD 11-ANC 5A
740143860,21306F50D36D3227,Glover,Florian,"","",5196,1,2,69,5,SMD 11-ANC 5A
